"Topic = ""H&S VRBO Model - REF"">>Topic = ""Fire"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Fire
Sentiment Filter: All sentences
Matched: 127 sentences
"Fire Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Fire""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63e928c59890e440f36d36a0,8183337976,NOT SPECIFIED,22862433,1676224729574,12/02/2023 17:57:25 CST,"designer 3/2 condo w/ shared resort amenities, water view, short walk to beach",en_us,83,absolutely horrendous!!!!!!!!!!!!!!!!!,Listened to smoke alarm going off for 17 hours!,HR_REVIEWTEXT,"I had to call maintenance 3 times within the first two days of arrival. Twice for smoke alarm issues one for a fan issue in MB. When the 2nd smoke alarm went off I was told by the mgmt. co. that they couldn't get someone there till the next morning. Listened to smoke alarm going off for 17 hours! I was very close to calling the fire department out of concern for my safety. This was a dangerous situation! How would I know if there was an actual fire without having a properly working smoke alarm!!! I was also told by the management co. that I should get up there and unplug the smoke detector myself!!!!! The outdoor furniture very rusty, patio was filthy, paint cans in b/r closet, horrible linens/bed pillows (only one set of sheets for MB), horrible pitted pans for cooking, tupperware needs to be replaced, sofa needs to be replaced-was shedding feathers/sunk almost to floor when you sat on it, dining room table very very shaky-afraid to sit there to eat, no parking passes for guests (even though I was allowed two spots). I took pictures of everything that I mentioned and will gladly forward them to you if you want them. Also my opinion of Florida Vacay Rentals is that they are a very poor management co. I've always used VRBO for ALL of my travel needs and never have I ever experienced anything like this. As a matter of fact I am a preferred guest with other owners. For what I paid for this condo and the experience that I had it is a travesty. I am a frequent visitor to the Palm Coast area and I will not rent this condo again or ever, ever use anyone who has Florida Vacay Rentals as their management company. I look forward to hearing from you regarding my comments."
63e8584a9674ae48164e1ced,8183290999,NOT SPECIFIED,79167398,1676171348637,12/02/2023 03:08:58 CST,"new listing: fenced yard, wifi, comfortable, great for families, pet friendly",en_us,83,unimpressed and overpriced for what it has to offer get,I spoke with the owner because the dryer lint catcher was broken and a fire hazard I got the model number but they could not find it.,HR_REVIEWTEXT,"First impression was cheap. No attention to the entrance. It was very dark and greeted by a dead plant by the front door and algae covered sidewalks . The keyless entrance is nice But the front door needs to be replaced. I spoke with the owner because the dryer lint catcher was broken and a fire hazard I got the model number but they couldn’t find it. I found it on Amazon and replaced it . The washer/ dryer is very old and needs replacing. The place is in dire need of end tables and carpets in the living room. The tile floors are out of date and need to replaced. The TV in the great room is nice.but is a Sling tv with no information on how it is to be used. The utensils in the kitchen were inexpensive. The decor needs attention. It has a nice backyard but I did not need a backyard. The bathrooms are antiquated with old tubs and shower curtains and poor water pressure. It had a garage but no garage opener therefore useless to me. . I had a friend stop by who owns VRBOs and could not believe it was a VRBO or the rate charged in that neighborhood, I would not recommend it to anyone. The owners were nice but really need to invest more in it to continue to command such a price . I did leave a night early."
63e59cfc6283891b79dbca07,8183148951,NOT SPECIFIED,57212306,1675992326392,10/02/2023 01:25:16 CST,cute cosy and sooooo close to the beach,en_au,83,difficult to find the entrance!,The fire alarm started making noise suddenly early morning around 4:30 am when everyone were sleeping and then automatically turned off in 4-8 minutes and ruined everyone's sleep.,HR_REVIEWTEXT,"Finding the entrance to the property was very difficult as the front gate was not opening and nobody even mentioned previously or put a note in front that the entrance is from back side. Wasted lots of time there. The property is very very old and had issues with water supply. Nothing was clear to us when we get in, the we read notes on the fridge regarding water switch and that the front gate is blocked. How can someone know that the gate is blocked on their first arrival if you stick that note inside the property??? The front gate area was stinking a lot. The fire alarm started making noise suddenly early morning around 4:30 am when everyone were sleeping and then automatically turned off in 4-8 minutes and ruined everyone’s sleep. There was no smoke there and it was malfunctioning. This happened several times actually. The only thing we all like was the area nearby. The beach was great but the property was horrible, considering the price they charged for 2 nights."
63dec74f788e963ea6136c9b,8181454556,NOT SPECIFIED,85472849,1675544409670,04/02/2023 20:59:59 CST,new! idyllic springfield haven w/ screened porch!,en_us,83,getaway,we had a small issue with the smoke alarm,HR_REVIEWTEXT,"It was wonderful, we had a small issue with the smoke alarm and they came right out and changed the batteries. we needed some salt on the icy sidewalk, and maybe some sugar for the coffee. :) otherwise it was all good!!"
63dbb97a193a4d16279206d7,8180556616,NOT SPECIFIED,45177913,1675344260571,02/02/2023 13:24:10 CST,"beachfront condo w/ private balcony & shared pools, hot tub, gym & sauna!",en_us,83,"spectacular view, condo not so much",No smoke detector.,HR_REVIEWTEXT,"The view is spectacular however, our stay had lots of issues. We stayed 2 weeks in January. An indoor pool that was advertised but closed 12 days for repair. There is no hot tub in the condo as advertised. No washing machine for 8 days for repair. We were allowed to use a washing machine in another unit (1406) after 5 days; however, the dryer exhaust pipe was disconnected. Used the washer and would tote wet clothes to unit 1408 dryer. Batteries and filters needed in HVAC and refrigerator respectively due to blinking or chimes. No smoke detector. It was broken in a drawer. Furniture, lamps and decorative accessories that were stained and broken. Dishwasher that had broken prongs so only half loads could be washed at a time; plates had nothing to stand against. The commode in the hall would not flush well. Must have had past issues the tank lid was broken. The old, lumpy, swayed in, sprung spring king mattress was the WORST. Linens, comforters, and pillows were old, stringy, and flat. We had to evacuate the building on the last day due to fire alarm before 6 a.m. After descending stairs, 13 floors, we were told by one of the permanent residents that the fire alarm is a common occurrence.
The view is spectacular."
63dbb97a193a4d16279206d7,8180556625,NOT SPECIFIED,45177913,1675344260571,02/02/2023 13:24:10 CST,"beachfront condo w/ private balcony & shared pools, hot tub, gym & sauna!",en_us,83,"spectacular view, condo not so much","We had to evacuate the building on the last day due to fire alarm before 6 a.m. After descending stairs, 13 floors, we were told by one of the permanent residents that the fire alarm is a common occurrence.",HR_REVIEWTEXT,"The view is spectacular however, our stay had lots of issues. We stayed 2 weeks in January. An indoor pool that was advertised but closed 12 days for repair. There is no hot tub in the condo as advertised. No washing machine for 8 days for repair. We were allowed to use a washing machine in another unit (1406) after 5 days; however, the dryer exhaust pipe was disconnected. Used the washer and would tote wet clothes to unit 1408 dryer. Batteries and filters needed in HVAC and refrigerator respectively due to blinking or chimes. No smoke detector. It was broken in a drawer. Furniture, lamps and decorative accessories that were stained and broken. Dishwasher that had broken prongs so only half loads could be washed at a time; plates had nothing to stand against. The commode in the hall would not flush well. Must have had past issues the tank lid was broken. The old, lumpy, swayed in, sprung spring king mattress was the WORST. Linens, comforters, and pillows were old, stringy, and flat. We had to evacuate the building on the last day due to fire alarm before 6 a.m. After descending stairs, 13 floors, we were told by one of the permanent residents that the fire alarm is a common occurrence.
The view is spectacular."
63e1aeeb1c167e40d3f35fe3,8182429394,NOT SPECIFIED,83525371,1675734774441,07/02/2023 01:52:42 CST,modern mountain retreat with hot tub & fire pit,en_us,83,"communiation excellent, some changes needed","After checking to see that the damper was open and creating a good draft through the flue, our fire lit well but spewed an unusual amount of smoke into the house - so much so that we had to extinguish it.",HR_REVIEWTEXT,"Owl's Nest is set on a lovely wooded lot, in sight of other houses but with beautiful views of private wooded areas.

The house comes equipped with everything you'd need for a great stay. Beds and couches were comfortable. The kitchen is well-equipped and the place has games, a pool table, TVs, etc. 

We had two significant issues during our visit. The first relates to the temperature of the house, which we were told is at 55 degrees when not in use (in theory, we're all for this for energy conservation purposes). But it was colder than that when we arrived. Guests are supposed to use two built-in wall units to heat the house and aren't supposed to use the in-room radiators. This was really impractical. WITH the radiators and two space heaters, it took about 24 hours for the house to get up to a comfortable temperature (temps outside were between 20-35 degrees at first). One in-room bedroom radiator wasn't working, so that bedroom was out of commission for us. 

The second issue was with the upstairs fireplace. After checking to see that the damper was open and creating a good draft through the flue, our fire lit well but spewed an unusual amount of smoke into the house - so much so that we had to extinguish it. My guess is the chimney hadn't been cleaned properly. 

Raj was extremely responsive and helpful throughout. He seemed genuinely surprised about the heat and fire issues and tried asking around to see if anything could be done. Upon seeing that the temps were to drop to below zero on our third night, he had an extra space heater shipped to us. And upon being unable to sort out the fireplace issues, he volunteered to refund us for one out of our four nights. This was greatly appreciated, and he seems committed to making his guests' experiences positive. Five-star service, support, and communication. 

I will note a couple of other small issue that arose. One is the hot tub, which was inviting and warm but not quite 'hot' (though I will mention the weather was very cold outside). The other was that though there is a travel crib available, sheets for it were not. Not something I care about a lot, but others might.

Given Raj's sincere efforts to help and improve this experience, I expect future guests enjoy staying here even more than we did. But given how many options there are in the Poconos and how expensive they all are, we'd probably choose somewhere else next time."
63e7dceee83a7d5a73c07bde,8183259130,NOT SPECIFIED,33293468,1676139768229,11/02/2023 18:22:37 CST,"palm oasis east villa, shared heated salt pool, steps to the beach, ground level",en_us,83,"met all of out expectations, plus some!",Down to extra batteries in the closest for when the smoke alarm started beeping.,HR_REVIEWTEXT,"We had the best time! The house was very clean and tastefully decorated, and the beds and the spacious corner couch were comfy. The patio is like a little slice of paradise, with reclining chairs and beautiful palm trees and landscaping. The kitchen was VERY well stocked, better than I have ever seen. There was even a full box of trash bags under the sink and we didn't have to buy paper towels, etc for the week. There was plenty of bedding and towels, and a handy box of beach towels just inside the door. There's also a beach wagon with plenty of toys and chairs in the back. Truly, I think the owner thought of everything. Down to extra batteries in the closest for when the smoke alarm started beeping. We were very comfortable here, and will be back!"
63dab13caf083e1d449564c1,8180267628,NOT SPECIFIED,59896845,1675276678859,01/02/2023 18:36:34 CST,"location, location, location!! lake sumter landing in the villages.",en_us,83,just ok,"More frustrating with all the issues with the fire alarm, calling fire department, going to Walmart at 10 on Saturday night to get batteries, we did not get one apology.",HR_REVIEWTEXT,"We've stayed in VRBOs 5 times in the Villages and this was our least favorable stay. The property is old but reasonably well kept. Faucets were dirty, shower bracket broke, bed covers were well worn. Most troubling was the fire alarm went off multiple times before we removed it ourselves after changing batteries, calling fire department because we were concerned about CO2 and emergency number at property manager said they could not help. Ultimately one of the alarms were replaced. 

The property manager did not send entrance code at time they indicated, and required us to contact them while we are waiting at property. More frustrating with all the issues with the fire alarm, calling fire department, going to Walmart at 10 on Saturday night to get batteries, we didn't get one apology. They did replace the alarm and address the issues."
63d95fb52b85ba3b93b5a7a6,8179885179,NOT SPECIFIED,33561514,1675190207588,31/01/2023 18:36:37 CST,forest view: 2 bedroom / 2 bath home centrally located in university park.,en_us,83,not up to standard,a fire hazard.,HR_REVIEWTEXT,"There is one entrance/exit; a fire hazard. The sliding door at the back is propped up with 2x4s and a sign on the door says ""this door works better."" A 3/4 inch piece of plywood was put under the couch cushions to provide stability. The couches look like something from a thrift store with unmatched cushions. Only 2 towels were provided and the kitchen was not adequate. Mismatched dishes. Furnished on the cheap. 
 Contacted the rental company, and they said ""we will bring what you need."" They never did. Washing machine sounds like a train running through the apartment. Not worth the rental price of $6K."
63d7e7b3b9e4d34ee9ea4191,8179434918,NOT SPECIFIED,34167861,1675094709308,30/01/2023 15:52:19 CST,beautiful secluded adirondack cabin just outside of town,en_us,83,many issues with house,-no smoke/carbon monoxide detectors -first floor shower does not drain -no fire starting materials -no heat in house first night as it took time to heat up -no hot tub for 24 hours as it also took time to heat up - messaged host prior saying we would like to use it -overall level of dirtiness in the house -sliding doors downstairs do not lock and have pieces of wood keeping them shut (safety issue) -no curtains or blinds on any of the windows made us uncomfortable -we were asked to bring our own linens (totally fine!),HR_REVIEWTEXT,"Overall our stay was disappointing. The house itself has a lot of potential but there are things we could not get over. 

-no smoke/carbon monoxide detectors
-first floor shower does not drain
-no fire starting materials
-no heat in house first night as it took time to heat up
-no hot tub for 24 hours as it also took time to heat up - messaged host prior saying we would like to use it
-overall level of dirtiness in the house
-sliding doors downstairs do not lock and have pieces of wood keeping them shut (safety issue)
-no curtains or blinds on any of the windows made us uncomfortable
-we were asked to bring our own linens (totally fine!) but the beds/pillows themselves were stained and quite gross 
-chairs falling apart at dining table
-plaster all over wall where projector goes, difficult to watch movies

My friends and I rent houses every year and I guess have been lucky with good experiences. This was a very disappointing experience however there was nothing that could be done in the moment so we did not bring these matters up with the host at the time. Again, the house has so much potential with a more work and thought put into it."
63dd68e6fd489c389d80a4e4,8181057488,NOT SPECIFIED,33498923,1675454709498,03/02/2023 20:04:53 CST,"amazing grounds, pool, spa, & more",en_us,83,host was difficult to work with,"The property we were changed to had it is own septic plumbing problems, plus the built-in microwave did not work, the substitute micro was too small, the dishwasher was broken, all the dishes in the cupboards were dirty when we arrived and needed to be re-washed by hand, the dryer had to be run twice to dry a small load of clothes, the master bed door could not be locked or even would not stay closed, the overhead chandelier lights in the dining room could not be turned on because they super heated the wall switch which was a fire hazard, the walls were thin and you could hear what everyone in their bedrooms were doing, except for a couple of bedrooms the others were not suited for adults, the exterior lights did not work and you could not see to BBQ.",HR_REVIEWTEXT,"We didn't stay at this property. We were changed to a different and less desirable property because of plumbing problems. The property we were changed to had it's own septic plumbing problems, plus the built-in microwave did not work, the substitute micro was too small, the dishwasher was broken, all the dishes in the cupboards were dirty when we arrived and needed to be re-washed by hand, the dryer had to be run twice to dry a small load of clothes, the master bed door couldn't be locked or even would not stay closed, the overhead chandelier lights in the dining room could not be turned on because they super heated the wall switch which was a fire hazard, the walls were thin and you could hear what everyone in their bedrooms were doing, except for a couple of bedrooms the others were not suited for adults, the exterior lights did not work and you couldn't see to BBQ. The large back yard was not taken care of and was a landscape mess. We received no support or compromise from the host who was difficult to receive an adequate response from."
63dab13caf083e1d449564c1,8180267625,NOT SPECIFIED,59896845,1675276678859,01/02/2023 18:36:34 CST,"location, location, location!! lake sumter landing in the villages.",en_us,83,just ok,"Most troubling was the fire alarm went off multiple times before we removed it ourselves after changing batteries, calling fire department because we were concerned about CO2 and emergency number at property manager said they could not help.",HR_REVIEWTEXT,"We've stayed in VRBOs 5 times in the Villages and this was our least favorable stay. The property is old but reasonably well kept. Faucets were dirty, shower bracket broke, bed covers were well worn. Most troubling was the fire alarm went off multiple times before we removed it ourselves after changing batteries, calling fire department because we were concerned about CO2 and emergency number at property manager said they could not help. Ultimately one of the alarms were replaced. 

The property manager did not send entrance code at time they indicated, and required us to contact them while we are waiting at property. More frustrating with all the issues with the fire alarm, calling fire department, going to Walmart at 10 on Saturday night to get batteries, we didn't get one apology. They did replace the alarm and address the issues."
